Date,country,ADR GGAL,BLUE,Dolar CCL,Dolar MEP,Dolar Mayorista,Dolar Oficial,Dolar Solidario,GGAL,Merval,uno,Brecha CCL,Brecha MEP,Brecha Blue,uno - 30d_running_av,uno - 30d_running_av_mom_change,uno - 30d_change,uno - usd_daily,uno - 7d_running_av,uno - 1d_change,BLUE - 30d_running_av,BLUE - 30d_running_av_mom_change,BLUE - 30d_change,BLUE - usd_daily,BLUE - 7d_running_av,BLUE - 1d_change,GGAL - 30d_running_av,GGAL - 30d_running_av_mom_change,GGAL - 30d_change,GGAL - usd_daily,GGAL - 7d_running_av,GGAL - 1d_change,Merval - 30d_running_av,Merval - 30d_running_av_mom_change,Merval - 30d_change,Merval - usd_daily,Merval - 7d_running_av,Merval - 1d_change,Merval - CCL_daily,ADR GGAL - 30d_running_av,ADR GGAL - 30d_running_av_mom_change,ADR GGAL - 30d_change,ADR GGAL - usd_daily,ADR GGAL - 7d_running_av,ADR GGAL - 1d_change,Dolar CCL - 30d_running_av_mom_change,Dolar CCL - 30d_running_av,Dolar CCL - 30d_change,Dolar CCL - usd_daily,Dolar CCL - 7d_running_av,Dolar CCL - 1d_change,Dolar MEP - 30d_running_av_mom_change,Dolar MEP - 30d_change,Dolar MEP - 30d_running_av,Dolar MEP - usd_daily,Dolar MEP - 7d_running_av,Dolar MEP - 1d_change,Brecha CCL - 30d_running_av,Brecha CCL - 30d_running_av_mom_change,Brecha CCL - 30d_change,Brecha CCL - usd_daily,Brecha CCL - 7d_running_av,Brecha CCL - 1d_change,Brecha MEP - 30d_running_av,Brecha MEP - 30d_running_av_mom_change,Brecha MEP - 30d_change,Brecha MEP - usd_daily,Brecha MEP - 7d_running_av,Brecha MEP - 1d_change,Brecha Blue - 30d_running_av,Brecha Blue - 30d_running_av_mom_change,Brecha Blue - 30d_change,Brecha Blue - usd_daily,Brecha Blue - 7d_running_av,Brecha Blue - 1d_change,Dolar Oficial - 30d_running_av_mom_change,Dolar Oficial - 30d_change,Dolar Oficial - 30d_running_av,Dolar Oficial - usd_daily,Dolar Oficial - 7d_running_av,Dolar Oficial - 1d_change,Dolar Mayorista - 30d_running_av_mom_change,Dolar Mayorista - 30d_running_av,Dolar Mayorista - 30d_change,Dolar Mayorista - usd_daily,Dolar Mayorista - 7d_running_av,Dolar Mayorista - 1d_change,Dolar Solidario - 30d_running_av,Dolar Solidario - 30d_change,Dolar Solidario - 30d_running_av_mom_change,Dolar Solidario - usd_daily,Dolar Solidario - 7d_running_av,Dolar Solidario - 1d_change
2007-02-23,Argentina,,3.12,,,,3.104,,,,1.0,,,,1.0,0.0,0.0,0.3221960885394851,1.0,0.0,3.117166666666667,0.0055376344086022,0.0016051364365969,1.0052517962431935,3.117142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085136803795411,0.0025839793281654,3.1036,1.0000966588265618,3.1044285714285715,0.0,,,,,,,,,,,,
2007-02-26,Argentina,,3.12,,,,3.103,,,,1.0,,,,1.0,0.0,0.0,0.3224454261116306,1.0,0.0,3.1168333333333336,0.0043501611170786,-0.0015999999999999,1.0060297294682874,3.1207142857142856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075205055511069,-0.0009658725048292,3.103633333333333,1.0005481572243895,3.104142857142857,-0.0322164948453607,,,,,,,,,,,,
2007-02-27,Argentina,,3.12,,,,3.101,,,,1.0,,,,1.0,0.0,0.0,0.3224454261116306,1.0,0.0,3.1166666666666667,0.0039190422504966,-0.0015999999999999,1.0060297294682874,3.120714285714286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069869562395898,-0.0016097875080488,3.103466666666667,0.9999032663721664,3.1037142857142856,-0.064453754431204,,,,,,,,,,,,
2007-02-28,Argentina,,3.11,,,,3.1,,,,1.0,,,,1.0,0.0,0.0,0.3225598348493645,1.0,0.0,3.1165,0.0035959639330185,-0.0016051364365972,1.0031610863815237,3.1185714285714288,-0.3205128205128305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063997232552106,-0.0025740025740025,3.1032,0.99993548803303,3.1028571428571428,-0.0322476620444933,,,,,,,,,,,,
2007-03-01,Argentina,,3.11,,,,3.097,,,,1.0,,,,1.0,0.0,0.0,0.3229661208539224,1.0,0.0,3.1161666666666665,0.0031655757055477,-0.0032051282051283,1.0044246358556987,3.117142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058023317377819,-0.0032185387833923,3.1028666666666664,1.0002260762845978,3.101857142857143,-0.0967741935483879,,,,,,,,,,,,
2007-03-02,Argentina,,3.11,,,,3.085,,,,1.0,,,,1.0,0.0,0.0,0.3227159776680543,1.0,0.0,3.115833333333333,0.002735464492598,-0.0032051282051283,1.0036466905476489,3.1157142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0050759228459726,-0.0070807853234632,3.102133333333333,0.9955787911059476,3.0991428571428576,-0.3874717468517974,,,,,,,,,,,,
2007-03-05,Argentina,,3.11,,,,3.102,,,,1.0,,,,1.0,0.0,0.0,0.322061191626409,1.0,0.0,3.114833333333333,0.0015541264737404,-0.0032051282051283,1.001610305958132,3.111428571428572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003548853364399,0.0009680542110357,3.1011666666666664,0.9990338164251208,3.0935714285714284,0.5510534846029147,,,,,,,,,,,,
2007-03-06,Argentina,,3.12,,,,3.103,,,,1.0,,,,1.0,0.0,0.0,0.3224454261116306,1.0,0.0,3.114833333333333,0.0013394770681522,0.0,1.0060297294682874,3.111428571428571,0.3215434083601254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033647157785761,0.0012907389480476,3.1013,1.0005481572243895,3.093857142857143,0.0322372662798331,,,,,,,,,,,,
2007-03-07,Argentina,,3.12,,,,3.104,,,,1.0,,,,1.0,0.0,0.0,0.3221649484536082,1.0,0.0,3.1146666666666665,0.001017729926616,-0.0015999999999999,1.0051546391752575,3.1128571428571425,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031050543384507,0.000322268772156,3.1013333333333333,1.0,3.094428571428572,0.032226877215602,,,,,,,,,,,,
2007-03-08,Argentina,,3.12,,,,3.105,,,,1.0,,,,1.0,0.0,0.0,0.3221857078420001,1.0,0.0,3.1146666666666665,0.0008032988807369,0.0,1.0052194084670405,3.1142857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028778994567557,0.0009671179883945,3.101433333333333,1.0003866228494105,3.0955714285714286,0.0322164948453496,,,,,,,,,,,,
2007-03-09,Argentina,,3.125,,,,3.106,,,,1.0,,,,1.0,0.0,0.0,0.3219575016097875,1.0,0.0,3.114833333333333,0.0006425014723989,0.001602564102564,1.006117192530586,3.1164285714285715,0.1602564102564097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026616379310344,0.0012894906511928,3.1015666666666664,1.0,3.0985714285714283,0.0322061191626366,,,,,,,,,,,,
2007-03-12,Argentina,,3.12,,,,3.103,,,,1.0,,,,1.0,0.0,0.0,0.3224454261116306,1.0,0.0,3.116,0.0006422607578677,0.0032154340836012,1.0060297294682874,3.1221428571428573,-0.1599999999999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018519914291559,-0.0009658725048292,3.1015,1.0005481572243895,3.104714285714286,-0.0965872504829268,,,,,,,,,,,,
2007-03-13,Argentina,,3.115,,,,3.101,,,,1.0,,,,1.0,0.0,0.0,0.3224246332419797,1.0,0.0,3.116166666666667,0.0005886760141282,0.0016077170418007,1.004352732548767,3.1214285714285714,-0.1602564102564097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015285582036212,-0.0016097875080488,3.1013333333333337,0.999838787683379,3.104428571428571,-0.064453754431204,,,,,,,,,,,,
2007-03-14,Argentina,,3.115,,,,3.098,,,,1.0,,,,1.0,0.0,0.0,0.322809735941636,1.0,0.0,3.116333333333333,0.000535102739726,0.0016077170418007,1.0055523274581963,3.120714285714286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012160867833967,-0.0019329896907217,3.1011333333333337,1.0000645619471884,3.1035714285714286,-0.0967429861335134,,,,,,,,,,,,
2007-03-15,Argentina,,3.125,,,,3.098,,,,1.0,,,,1.0,0.0,0.0,0.3229661208539224,1.0,0.0,3.116833333333333,0.0005885500267521,0.0048231511254019,1.0092691276685075,3.1214285714285714,0.3210272873194197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009468270534309,-0.0012894906511927,3.101,1.0005490424054515,3.1025714285714288,0.0,,,,,,,,,,,,
2007-03-16,Argentina,,3.12,,,,3.101,,,,1.0,,,,1.0,0.0,0.0,0.3224454261116306,1.0,0.0,3.117166666666667,0.000642020223637,0.0032154340836012,1.0060297294682874,3.1207142857142856,-0.1599999999999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007745183464034,0.0009683666881858,3.1011,0.9999032663721664,3.101857142857143,0.0968366688185895,,,,,,,,,,,,
2007-03-19,Argentina,,3.12,,,,3.1,,,,1.0,,,,1.0,0.0,0.0,0.3227159776680543,1.0,0.0,3.1180000000000003,0.0007489033914624,0.0032154340836012,1.0068738503243295,3.119285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.374610340758146e-05,-0.001610305958132,3.100833333333333,1.0004195307709685,3.1,-0.0322476620444933,,,,,,,,,,,,
2007-03-20,Argentina,,3.12,,,,3.099,,,,1.0,,,,1.0,0.0,0.0,0.3227159776680543,1.0,0.0,3.118333333333333,0.0008558895902428,0.0032154340836012,1.0068738503243295,3.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0003224107728186,-0.0019323671497584,3.100633333333333,1.0000968147933005,3.0997142857142856,-0.0322580645161219,,,,,,,,,,,,
2007-03-21,Argentina,,3.12,,,,3.1,,,,1.0,,,,1.0,0.0,0.0,0.3227159776680543,1.0,0.0,3.1185,0.0008558438085048,0.0016051364365969,1.0068738503243295,3.1207142857142856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005372531321858,-0.0009668063164679,3.1005333333333334,1.0004195307709685,3.1,0.0322684737011913,,,,,,,,,,,,
2007-03-22,Argentina,,3.12,,,,3.099,,,,1.0,,,,1.0,0.0,0.0,0.3227159776680543,1.0,0.0,3.1185,0.0007487832272556,0.0,1.0068738503243295,3.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007842378926562,-0.001610824742268,3.1003666666666665,1.0000968147933005,3.100142857142857,-0.0322580645161219,,,,,,,,,,,,
2007-03-23,Argentina,,3.12,,,,3.102,,,,1.0,,,,1.0,0.0,0.0,0.3224454261116306,1.0,0.0,3.118333333333333,0.0005347593582887,-0.0015999999999999,1.0060297294682874,3.120000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009345392828752,-0.0012878300064391,3.1002333333333336,1.000225711798278,3.1002857142857145,0.096805421103574,,,,,,,,,,,,
2007-03-26,Argentina,,3.12,,,,3.104,,,,1.0,,,,1.0,0.0,0.0,0.3221857078420001,1.0,0.0,3.118333333333333,0.0003742715072447,0.0,1.0052194084670405,3.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011920871190155,0.0,3.1001,1.0000644371415683,3.101142857142857,0.064474532559644,,,,,,,,,,,,
2007-03-27,Argentina,,3.13,,,,3.106,,,,1.0,,,,1.0,0.0,0.0,0.3219264076232173,1.0,0.0,3.118666666666667,0.0005347021708907,0.0032051282051281,1.00762965586067,3.1214285714285714,0.3205128205128194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011491537073632,0.0006443298969072,3.1001666666666665,0.999903422077713,3.1021428571428573,0.0644329896907214,,,,,,,,,,,,
2007-03-28,Argentina,,3.135,,,,3.104,,,,1.0,,,,1.0,0.0,0.0,0.3221960885394851,1.0,0.0,3.119166666666666,0.0007486230682849,0.0048076923076922,1.0100847375712858,3.1235714285714287,0.1597444089456834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011062303321912,0.000322268772156,3.1002,1.0000966588265618,3.1027142857142858,-0.0643915003219475,,,,,,,,,,,,
2007-03-29,Argentina,,3.13,,,,3.102,,,,1.0,,,,1.0,0.0,0.0,0.3223726627981947,1.0,0.0,3.1195000000000004,0.0009090909090909,0.0032051282051281,1.0090264345583495,3.125,-0.1594896331738371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010418456779515,0.000322476620445,3.1002333333333336,1.0,3.1031428571428568,-0.0644329896907325,,,,,,,,,,,,
2007-03-30,Argentina,,3.12,,,,3.1,,,,1.0,,,,1.0,0.0,0.0,0.3227159776680543,1.0,0.0,3.119833333333333,0.0010695759131504,0.0032154340836012,1.0068738503243295,3.125,-0.3194888178913668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009560024061183,0.0,3.1002333333333336,1.0004195307709685,3.1028571428571428,-0.0644745325596329,,,,,,,,,,,,
2007-04-03,Argentina,,3.11,,,,3.101,,,,1.0,,,,1.0,0.0,0.0,0.3224766204450177,1.0,0.0,3.120833333333333,0.0018190573003049,0.0,1.0029022895840052,3.1221428571428573,-0.3205128205128305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002579757502794,0.0051863857374392,3.1018666666666665,1.0,3.101,0.0322580645161219,,,,,,,,,,,,
2007-04-04,Argentina,,3.11,,,,3.1,,,,1.0,,,,1.0,0.0,0.0,0.3227159776680543,1.0,0.0,3.120833333333334,0.0019262667879504,0.0,1.0036466905476489,3.1185714285714283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002042242166926,-0.0006447453255963,3.1018,1.0004195307709685,3.100428571428572,-0.0322476620444933,,,,,,,,,,,,
2007-04-05,Argentina,,3.11,,,,,,,,1.0,,,,1.0,0.0,0.0,0.3226326826907565,1.0,0.0,3.1205000000000003,0.0018192519663975,-0.0032051282051283,1.003387643168253,3.1157142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001289781704445,-0.0009668063164679,3.1017,,3.100142857142857,,,,,,,,,,,,,
2007-04-09,Argentina,,3.11,,,,3.097,,,,1.0,,,,1.0,0.0,0.0,0.3229452607782981,1.0,0.0,3.118833333333334,0.0011770370766681,-0.0048,1.004359761020507,3.11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002256899664688,-0.002897617514488,3.1009,1.0001614726303891,3.0997142857142856,,,,,,,,,,,,,
2007-04-10,Argentina,,3.115,,,,3.094,,,,1.0,,,,1.0,0.0,0.0,0.3232270993600104,1.0,0.0,3.1185,0.0009093826896329,-0.0031999999999999,1.0068524145064324,3.1107142857142853,0.1607717041800738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000354655661594,-0.0038634900193174,3.1005,1.000064645419872,3.098714285714286,-0.0968679367129521,,,,,,,,,,,,
2007-04-11,Argentina,,3.115,,,,3.091,,,,1.0,,,,1.0,0.0,0.0,0.3234989648033126,1.0,0.0,3.118333333333333,0.0007488232777064,-0.001602564102564,1.0076992753623188,3.111428571428572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004513944865388,-0.0038672252658716,3.1001,0.9999353002070394,3.0974285714285714,-0.0969618616677325,,,,,,,,,,,,
2007-04-12,Argentina,,3.12,,,,3.085,,,,1.0,,,,1.0,0.0,0.0,0.3240230704426155,1.0,0.0,3.1185,0.0007487832272554,0.0016051364365969,1.0109519797809603,3.1128571428571425,0.1605136436596987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005696474634567,-0.0051596259271202,3.0995666666666666,0.9996111723154688,3.095285714285714,-0.1941119378841893,,,,,,,,,,,,
2007-04-13,Argentina,,3.12,,,,3.09,,,,1.0,,,,1.0,0.0,0.0,0.3237503237503237,1.0,0.0,3.118666666666667,0.000748743181089,0.0016051364365969,1.0101010101010102,3.1142857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005911817185116,-0.0025823111684958,3.0993,1.0003885003885002,3.093857142857143,0.1620745542949775,,,,,,,,,,,,
2007-04-16,Argentina,,3.13,,,,3.087,,,,1.0,,,,1.0,0.0,0.0,0.3240230704426155,1.0,0.0,3.1188333333333333,0.0004811804961506,0.0032051282051281,1.0141922104853869,3.12,0.3205128205128194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009458907496185,-0.0045146726862301,3.0982,1.000259218456354,3.0895714285714284,-0.09708737864077,,,,,,,,,,,,
2007-04-17,Argentina,,3.12,,,,3.083,,,,1.0,,,,1.0,0.0,0.0,0.3245488770608853,1.0,0.0,3.1188333333333333,0.0003742114829465,0.0,1.0125924964299624,3.120714285714286,-0.3194888178913668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001096420509513,-0.0058045791680102,3.0976,1.0005841879787096,3.0880000000000005,-0.129575639779722,,,,,,,,,,,,
2007-04-18,Argentina,,3.12,,,,3.085,,,,1.0,,,,1.0,0.0,0.0,0.3242752448278098,1.0,0.0,3.1188333333333333,0.0002672653410304,0.0,1.0117387638627666,3.1214285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012039774254231,-0.0048387096774193,3.0971,1.0003891302937933,3.087142857142857,0.064871878040873,,,,,,,,,,,,
2007-04-19,Argentina,,3.13,,,,3.088,,,,1.0,,,,1.0,0.0,0.0,0.3240230704426155,1.0,0.0,3.119166666666666,0.0002672367717797,0.0032051282051281,1.0141922104853869,3.122857142857143,0.3205128205128194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001257807544695,-0.0035495321071313,3.0967333333333333,1.0005832415267968,3.0875714285714286,0.0972447325769954,,,,,,,,,,,,
2007-04-20,Argentina,,3.125,,,,3.088,,,,1.0,,,,1.0,0.0,0.0,0.3237503237503237,1.0,0.0,3.119333333333333,0.0002672224894446,0.001602564102564,1.0117197617197615,3.1235714285714287,-0.1597444089456834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013546056592413,-0.0038709677419355,3.0963333333333334,0.9997409997409996,3.087285714285714,0.0,,,,,,,,,,,,
2007-04-23,Argentina,,3.12,,,,3.083,,,,1.0,,,,1.0,0.0,0.0,0.3242752448278098,1.0,0.0,3.119666666666667,0.0004275788348477,0.0,1.0117387638627666,3.1235714285714287,-0.1599999999999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017095855061556,-0.0061250805931656,3.094866666666667,0.9997405798041378,3.0861428571428573,-0.1619170984455964,,,,,,,,,,,,
2007-04-24,Argentina,,3.12,,,,3.083,,,,1.0,,,,1.0,0.0,0.0,0.3243593902043464,1.0,0.0,3.119666666666667,0.0004275788348475,0.0,1.0120012974375607,3.123571428571428,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0018924120727289,-0.0061250805931656,3.0942333333333334,1.0,3.086142857142857,0.0,,,,,,,,,,,,
2007-04-25,Argentina,,3.12,,,,3.086,,,,1.0,,,,1.0,0.0,0.0,0.3243593902043464,1.0,0.0,3.119666666666667,0.0004275788348477,0.0,1.0120012974375607,3.123571428571428,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0020859542165305,-0.005798969072165,3.093633333333333,1.000973078170613,3.0862857142857147,0.0973078170612984,,,,,,,,,,,,
2007-04-26,Argentina,,3.12,,,,3.088,,,,1.0,,,,1.0,0.0,0.0,0.3237503237503237,1.0,0.0,3.119333333333333,0.0002137665669088,-0.0031948881789136,1.0101010101010102,3.1221428571428573,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002300951561744,-0.0057952350289761,3.093033333333333,0.9997409997409996,3.0862857142857143,0.0648088139987068,,,,,,,,,,,,
2007-04-27,Argentina,,3.12,,,,3.09,,,,1.0,,,,1.0,0.0,0.0,0.3236245954692557,1.0,0.0,3.118833333333334,-0.0001068661501466,-0.0047846889952152,1.0097087378640777,3.1214285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00246220673935,-0.0045103092783506,3.092566666666667,1.0,3.0865714285714287,0.0647668393782385,,,,,,,,,,,,
2007-04-30,Argentina,,3.12,,,,3.09,,,,1.0,,,,1.0,0.0,0.0,0.3236769703835572,1.0,0.0,3.1185,-0.0005341595000267,0.0,1.0098721475966983,3.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0028491560047309,-0.0032258064516129,3.0914999999999995,1.0001618384851916,3.0881428571428566,0.0,,,,,,,,,,,,
2007-05-02,Argentina,,3.12,,,,3.085,,,,1.0,,,,1.0,0.0,0.0,0.3242752448278098,1.0,0.0,3.1185,-0.0007476635514017,0.0,1.0117387638627666,3.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003439380911436,-0.0048387096774193,3.0906666666666665,1.0003891302937933,3.0889999999999995,-0.1618122977346203,,,,,,,,,,,,
2007-05-03,Argentina,,3.12,,,,3.084,,,,1.0,,,,1.0,0.0,0.0,0.3242752448278098,1.0,0.0,3.1188333333333333,-0.00064085447263,0.0032154340836012,1.0117387638627666,3.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037934147180191,-0.0054821025475653,3.0901,1.0000648550489657,3.088428571428571,-0.032414910858991,,,,,,,,,,,,
2007-05-04,Argentina,,3.115,,,,3.083,,,,1.0,,,,1.0,0.0,0.0,0.32441200324412,1.0,0.0,3.119,-0.0005874499332446,0.0016077170418007,1.010543390105434,3.119285714285714,-0.1602564102564097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0039546929739721,-0.0054838709677419,3.089533333333333,1.0001622060016222,3.087428571428571,-0.0324254215304797,,,,,,,,,,,,
2007-05-07,Argentina,,3.11,,,,3.08,,,,1.0,,,,1.0,0.0,0.0,0.3248018708587761,1.0,0.0,3.119333333333333,-0.0001602649714196,0.0,1.0101338183707935,3.1164285714285715,-0.1605136436597209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0044066120676683,-0.0064516129032258,3.087733333333333,1.0003897622450304,3.084,-0.0973078170613095,,,,,,,,,,,,
2007-05-08,Argentina,,3.115,,,,3.08,,,,1.0,,,,1.0,0.0,0.0,0.3248018708587761,1.0,0.0,3.1195,5.3430220132266726e-05,0.0016077170418007,1.0117578277250876,3.1157142857142857,0.1607717041800738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0045573756395372,-0.0064516129032258,3.087066666666667,1.0003897622450304,3.0825714285714283,0.0,,,,,,,,,,,,
2007-05-09,Argentina,,3.115,,,,3.079,,,,1.0,,,,1.0,0.0,0.0,0.3248335228195549,1.0,0.0,3.119666666666667,0.0002671939293539,0.0016077170418007,1.0118564235829135,3.1150000000000007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0046545626538533,-0.0058120762027767,3.0864666666666665,1.0001624167614098,3.0817142857142863,-0.0324675324675283,,,,,,,,,,,,
2007-05-10,Argentina,,3.115,,,,3.081,,,,1.0,,,,1.0,0.0,0.0,0.3245488770608853,1.0,0.0,3.119666666666667,0.0003741114852227,0.0,1.010969752044658,3.1142857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0046659140998762,-0.0042016806722688,3.0860333333333334,0.9999350902245878,3.081285714285715,0.06495615459563,,,,,,,,,,,,
2007-05-11,Argentina,,3.115,,,,3.08,,,,1.0,,,,1.0,0.0,0.0,0.3248018708587761,1.0,0.0,3.119666666666667,0.0004275788348477,0.0,1.0117578277250876,3.1142857142857148,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0046557637925658,-0.0035587188612099,3.0856666666666666,1.0003897622450304,3.0808571428571425,-0.0324569944823105,,,,,,,,,,,,
2007-05-14,Argentina,,3.12,,,,3.078,,,,1.0,,,,1.0,0.0,0.0,0.3250658258297305,1.0,0.0,3.119333333333334,0.0002672224894448,0.0,1.0142053765887593,3.1157142857142857,0.1605136436596987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0046035860644717,-0.003883495145631,3.0847666666666664,1.0005526119039103,3.0797142857142856,-0.0649350649350677,,,,,,,,,,,,
2007-05-15,Argentina,,3.12,,,,3.076,,,,1.0,,,,1.0,0.0,0.0,0.3250763929523438,1.0,0.0,3.119333333333334,0.0002672224894451,0.0,1.014238346011313,3.1164285714285715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0046364027538724,-0.0045307443365695,3.0843000000000003,0.9999349847214096,3.0791428571428567,-0.0649772579597085,,,,,,,,,,,,
2007-05-16,Argentina,,3.12,,,,3.077,,,,1.0,,,,1.0,0.0,0.0,0.3250235642084051,1.0,0.0,3.119,5.343878587082962e-05,-0.0031948881789136,1.0140735203302238,3.117142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0045940653712907,-0.0032393909944931,3.083966666666667,1.0000975070692624,3.0788571428571427,0.0325097529258799,,,,,,,,,,,,
2007-05-17,Argentina,,3.12,,,,3.075,,,,1.0,,,,1.0,0.0,0.0,0.3251503820516989,1.0,0.0,3.119,5.343878587082962e-05,0.0,1.0144691920013007,3.1178571428571438,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0044873450413221,-0.0025948751216348,3.0837000000000003,0.9998374248089742,3.078,-0.0649983750406146,,,,,,,,,,,,
